timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-02T03:02:07.993244+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,1.8 km/h,83%
2026-01-02T04:01:57.598981+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,88%
2026-01-02T05:02:27.533344+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-02T06:01:56.841293+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-02T07:05:22.874491+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,88%
2026-01-02T08:29:57.659992+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,94%
2026-01-02T09:37:07.642395+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,78%
2026-01-02T10:30:12.333149+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,22.2 km/h,65%
2026-01-02T11:15:46.789029+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,29.6 km/h,57%
2026-01-02T12:05:21.320805+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,25.9 km/h,57%
2026-01-02T13:02:45.654012+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,31.5 km/h,57%
2026-01-02T14:03:58.240054+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,22.2 km/h,61%
2026-01-02T15:02:38.909158+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,24.1 km/h,61%
2026-01-02T16:03:31.759106+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,22.2 km/h,61%
2026-01-02T17:02:28.148587+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04d.svg,22.2 km/h,61%
2026-01-02T18:02:23.423424+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,16.7 km/h,73%
2026-01-02T19:02:42.711829+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,27.8 km/h,78%
2026-01-02T20:11:53.363594+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03n.svg,29.6 km/h,73%
2026-01-02T21:02:21.435438+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03n.svg,27.8 km/h,73%
2026-01-02T22:02:05.485117+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03n.svg,27.8 km/h,73%
2026-01-02T23:02:34.616535+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-03n.svg,22.2 km/h,78%
2026-01-03T00:02:14.731362+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-02n.svg,24.1 km/h,73%
2026-01-03T01:02:33.471894+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-02n.svg,24.1 km/h,73%
2026-01-03T02:01:51.268338+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-02n.svg,22.2 km/h,73%
2026-01-03T03:02:03.215658+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,18.5 km/h,78%
2026-01-03T04:01:45.572971+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,20.4 km/h,78%
2026-01-03T05:01:48.291028+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-02n.svg,20.4 km/h,73%
2026-01-03T06:02:12.413295+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,18.5 km/h,73%
2026-01-03T07:05:12.860190+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-10d.svg,18.5 km/h,73%
2026-01-03T08:29:51.513115+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,24.1 km/h,73%
2026-01-03T09:32:07.247701+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,29.6 km/h,68%
2026-01-03T10:28:07.867927+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,27.8 km/h,68%
2026-01-03T11:09:28.983856+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,27.8 km/h,68%
2026-01-03T12:02:48.996174+07:00,Huế,61,/dl/assets/svg/weather/ic-weather-03d.svg,29.6 km/h,64%
2026-01-03T13:02:51.264082+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,27.8 km/h,64%
2026-01-03T14:02:21.227067+07:00,Huế,61,/dl/assets/svg/weather/ic-weather-03d.svg,27.8 km/h,64%
2026-01-03T15:02:14.151617+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,29.6 km/h,68%
2026-01-03T16:02:23.417476+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,25.9 km/h,73%
2026-01-03T17:02:06.722620+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,25.9 km/h,68%
2026-01-03T18:01:44.098362+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,18.5 km/h,64%
2026-01-03T19:02:47.266779+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,14.8 km/h,68%
2026-01-03T20:10:17.775403+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,14.8 km/h,68%
2026-01-03T21:01:50.920069+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,9.3 km/h,73%
2026-01-03T22:01:47.109274+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,9.3 km/h,73%
2026-01-03T23:02:29.438712+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03n.svg,1.8 km/h,77%
2026-01-04T00:01:52.697677+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03n.svg,1.8 km/h,77%
2026-01-04T01:02:35.846631+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03n.svg,3.7 km/h,82%
2026-01-04T02:01:37.952772+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,3.7 km/h,82%
2026-01-04T03:02:21.840498+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,3.7 km/h,88%
2026-01-04T04:02:02.433055+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,7.4 km/h,82%
2026-01-04T05:01:58.981928+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-04T06:02:33.151355+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-04T07:06:08.357477+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,94%
2026-01-04T08:30:49.527818+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,5.5 km/h,88%
2026-01-04T09:44:41.612555+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,5.5 km/h,83%
2026-01-04T10:31:53.460518+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03d.svg,5.5 km/h,88%
2026-01-04T11:20:44.807633+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03d.svg,3.7 km/h,83%
2026-01-04T12:07:12.982605+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04d.svg,1.8 km/h,73%
2026-01-04T13:02:44.259845+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,69%
2026-01-04T14:03:27.706781+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,69%
2026-01-04T15:02:46.471054+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,69%
2026-01-04T16:02:14.478428+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,73%
2026-01-04T17:02:18.685987+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,78%
2026-01-04T18:01:50.853909+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,13 km/h,83%
2026-01-04T19:02:49.815125+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,9.3 km/h,83%
2026-01-04T20:10:42.938202+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,83%
2026-01-04T21:02:14.935994+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,83%
2026-01-04T22:01:48.723502+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,83%
2026-01-04T23:01:57.486036+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,88%
2026-01-05T00:01:45.670407+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,88%
2026-01-05T01:02:31.378010+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-04n.svg,1.8 km/h,94%
2026-01-05T02:01:46.920199+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-50n.svg,5.5 km/h,94%
2026-01-05T03:02:14.359707+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,94%
2026-01-05T04:02:05.692355+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,11.1 km/h,94%
2026-01-05T05:01:50.448719+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,94%
2026-01-05T06:02:25.116261+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,3.7 km/h,94%
2026-01-05T07:06:19.418462+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,3.7 km/h,94%
2026-01-05T08:30:35.454203+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,94%
2026-01-05T09:44:53.091372+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,83%
2026-01-05T10:34:22.056362+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-03d.svg,5.5 km/h,83%
2026-01-05T11:24:21.170868+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-03d.svg,7.4 km/h,78%
2026-01-05T12:12:18.181877+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-03d.svg,18.5 km/h,69%
2026-01-05T13:04:36.309182+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03d.svg,18.5 km/h,65%
2026-01-05T14:07:32.262330+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03d.svg,18.5 km/h,65%
2026-01-05T15:03:07.860444+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03d.svg,18.5 km/h,65%
2026-01-05T16:05:31.875493+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-02d.svg,18.5 km/h,64%
2026-01-05T17:02:58.874729+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-02d.svg,14.8 km/h,64%
2026-01-05T18:02:20.295619+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-02n.svg,13 km/h,73%
2026-01-05T19:02:57.276599+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-02n.svg,13 km/h,73%
2026-01-05T20:15:20.181617+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,5.5 km/h,83%
2026-01-05T21:03:28.161864+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,3.7 km/h,88%
2026-01-05T22:03:06.324463+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,0 km/h,88%
2026-01-05T23:02:20.943165+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-03n.svg,1.8 km/h,94%
2026-01-06T00:03:48.131550+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-03n.svg,5.5 km/h,94%
2026-01-06T01:02:44.098527+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,94%
2026-01-06T02:04:00.349409+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,94%
2026-01-06T03:02:13.300976+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04n.svg,5.4 km/h,94%
2026-01-06T04:01:49.415235+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,3.7 km/h,94%
2026-01-06T05:01:57.556291+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-06T06:02:00.588627+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,88%
2026-01-06T07:05:36.666435+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,94%
2026-01-06T08:30:13.026593+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,3.7 km/h,94%
2026-01-06T09:36:40.150407+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,3.7 km/h,94%
2026-01-06T10:29:56.224665+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,7.4 km/h,94%
2026-01-06T11:15:14.622361+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,7.4 km/h,88%
2026-01-06T12:04:50.058650+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04d.svg,16.7 km/h,68%
2026-01-06T13:02:45.883627+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,64%
2026-01-06T14:05:21.405727+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,14.8 km/h,83%
2026-01-06T15:02:36.830898+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,88%
2026-01-06T16:04:33.990253+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,16.7 km/h,88%
2026-01-06T17:02:38.593445+07:00,Huế,69,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,83%
2026-01-06T18:01:53.189848+07:00,Huế,73,/dl/assets/svg/weather/ic-weather-04n.svg,11.1 km/h,83%
2026-01-06T19:02:55.682052+07:00,Huế,74,/dl/assets/svg/weather/ic-weather-04n.svg,13 km/h,83%
2026-01-06T20:13:49.069379+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-50n.svg,11.1 km/h,94%
2026-01-06T21:02:27.200572+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-50n.svg,11.1 km/h,94%
2026-01-06T22:02:18.602280+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-50n.svg,7.4 km/h,88%
2026-01-06T23:02:33.021876+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-50n.svg,7.4 km/h,88%
2026-01-07T00:04:30.111461+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-50n.svg,11.1 km/h,94%
2026-01-07T01:02:52.257230+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50n.svg,11.1 km/h,94%
2026-01-07T02:02:07.176417+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,9.3 km/h,94%
2026-01-07T03:02:03.484016+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,18.5 km/h,94%
2026-01-07T04:01:51.364522+07:00,Huế,63,/dl/assets/svg/weather/ic-weather-50n.svg,13 km/h,94%
2026-01-07T05:01:55.469512+07:00,Huế,63,/dl/assets/svg/weather/ic-weather-50n.svg,13 km/h,94%
2026-01-07T06:01:55.934406+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,13 km/h,94%
2026-01-07T07:04:56.623716+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,13 km/h,94%
2026-01-07T08:30:17.678571+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,16.7 km/h,94%
2026-01-07T09:36:49.048937+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,13 km/h,94%
2026-01-07T10:29:58.342545+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-50d.svg,16.7 km/h,94%
2026-01-07T11:15:27.496678+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,94%
2026-01-07T12:05:30.017970+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,100%
2026-01-07T13:02:48.590591+07:00,Huế,62,/dl/assets/svg/weather/ic-weather-50d.svg,11.1 km/h,94%
2026-01-07T14:04:52.007466+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,94%
2026-01-07T15:02:45.052352+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,94%
2026-01-07T16:05:19.971686+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,94%
2026-01-07T17:02:14.982586+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50d.svg,14.8 km/h,94%
2026-01-07T18:01:55.693955+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,11.1 km/h,94%
2026-01-07T19:02:54.317503+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,13 km/h,94%
2026-01-07T20:14:38.213676+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-50n.svg,13 km/h,94%
2026-01-07T21:03:09.617975+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,11.1 km/h,94%
2026-01-07T22:02:47.475291+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-04n.svg,9.3 km/h,94%
2026-01-07T23:02:49.830340+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-04n.svg,11.1 km/h,94%
2026-01-08T00:04:54.400783+07:00,Huế,74,/dl/assets/svg/weather/ic-weather-04n.svg,13 km/h,94%
2026-01-08T01:02:48.410266+07:00,Huế,74,/dl/assets/svg/weather/ic-weather-04n.svg,14.8 km/h,94%
2026-01-08T02:04:03.000175+07:00,Huế,73,/dl/assets/svg/weather/ic-weather-04n.svg,13 km/h,94%
2026-01-08T03:01:56.932155+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-04n.svg,14.8 km/h,94%
2026-01-08T04:01:54.756570+07:00,Huế,70,/dl/assets/svg/weather/ic-weather-04n.svg,14.8 km/h,88%
2026-01-08T05:02:02.531934+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-04n.svg,22.2 km/h,88%
2026-01-08T06:02:33.246437+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,18.5 km/h,88%
2026-01-08T07:05:57.312130+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04d.svg,16.7 km/h,88%
2026-01-08T08:30:00.754500+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,88%
2026-01-08T09:36:51.523511+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-50d.svg,13 km/h,94%
2026-01-08T10:29:50.558090+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-50d.svg,9.3 km/h,94%
2026-01-08T11:15:13.415087+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-50d.svg,7.4 km/h,94%
2026-01-08T12:04:33.233026+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-50d.svg,9.3 km/h,94%
2026-01-08T13:02:38.659945+07:00,Huế,70,/dl/assets/svg/weather/ic-weather-50d.svg,11.1 km/h,88%
2026-01-08T14:04:21.661575+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,88%
2026-01-08T15:02:30.392386+07:00,Huế,74,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,77%
2026-01-08T16:04:58.881025+07:00,Huế,77,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,77%
2026-01-08T17:02:34.825149+07:00,Huế,79,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,77%
2026-01-08T18:01:58.232145+07:00,Huế,79,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,82%
2026-01-08T19:02:57.470648+07:00,Huế,75,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,82%
2026-01-08T20:14:57.946431+07:00,Huế,80,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,82%
2026-01-08T21:03:35.883966+07:00,Huế,80,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,82%
2026-01-08T22:03:23.059139+07:00,Huế,80,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-08T23:03:00.937440+07:00,Huế,77,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-09T00:05:44.081976+07:00,Huế,75,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-09T01:02:22.125589+07:00,Huế,74,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,82%
2026-01-09T02:03:18.707665+07:00,Huế,72,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,88%
2026-01-09T03:02:35.703293+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,82%
2026-01-09T04:01:54.675343+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,88%
2026-01-09T05:02:17.259050+07:00,Huế,65,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,82%
2026-01-09T06:02:01.558824+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04n.svg,1.8 km/h,82%
2026-01-09T07:05:56.849548+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,94%
2026-01-09T08:30:07.640414+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,88%
2026-01-09T09:37:21.600801+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,88%
2026-01-09T10:29:58.973343+07:00,Huế,69,/dl/assets/svg/weather/ic-weather-04d.svg,3.7 km/h,88%
2026-01-09T11:15:29.391475+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,77%
2026-01-09T12:05:03.914836+07:00,Huế,68,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,73%
2026-01-09T13:02:40.199349+07:00,Huế,69,/dl/assets/svg/weather/ic-weather-03d.svg,9.3 km/h,68%
2026-01-09T14:04:58.787758+07:00,Huế,69,/dl/assets/svg/weather/ic-weather-03d.svg,7.4 km/h,60%
2026-01-09T15:02:44.060086+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03d.svg,11.1 km/h,64%
2026-01-09T15:28:40.566316+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03d.svg,11.1 km/h,64%
2026-01-09T15:57:10.213888+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03d.svg,11.1 km/h,64%
2026-01-09T15:58:12.694382+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03d.svg,11.1 km/h,64%
2026-01-09T16:03:26.459863+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-03d.svg,11.1 km/h,64%
2026-01-09T16:17:24.482090+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-02d.svg,7.4 km/h,60%
2026-01-09T16:18:20.772032+07:00,Huế,67,/dl/assets/svg/weather/ic-weather-02d.svg,7.4 km/h,60%
2026-01-10T10:46:50.380158+07:00,Huế,64,/dl/assets/svg/weather/ic-weather-02d.svg,7.4 km/h,64%
2026-01-10T11:58:59.352247+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-02d.svg,7.4 km/h,56%
2026-01-10T12:43:39.309331+07:00,Huế,66,/dl/assets/svg/weather/ic-weather-02d.svg,7.4 km/h,53%
