timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-05T14:07:20.014529+07:00,Hải Phòng,77,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,68%
2026-01-05T15:02:55.071183+07:00,Hải Phòng,77,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,68%
2026-01-05T16:05:20.064237+07:00,Hải Phòng,75,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,68%
2026-01-05T17:02:47.069339+07:00,Hải Phòng,62,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,68%
2026-01-05T18:02:07.986827+07:00,Hải Phòng,73,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,63%
2026-01-05T19:02:45.799300+07:00,Hải Phòng,80,/dl/assets/svg/weather/ic-weather-04n.svg,9.3 km/h,67%
2026-01-05T20:15:08.554972+07:00,Hải Phòng,68,/dl/assets/svg/weather/ic-weather-02n.svg,3.7 km/h,72%
2026-01-05T21:03:16.079053+07:00,Hải Phòng,69,/dl/assets/svg/weather/ic-weather-02n.svg,3.7 km/h,72%
2026-01-05T22:02:54.060532+07:00,Hải Phòng,62,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,72%
2026-01-05T23:02:09.144071+07:00,Hải Phòng,61,/dl/assets/svg/weather/ic-weather-02n.svg,9.3 km/h,72%
2026-01-06T00:03:36.582907+07:00,Hải Phòng,61,/dl/assets/svg/weather/ic-weather-02n.svg,7.4 km/h,72%
2026-01-06T01:02:33.384712+07:00,Hải Phòng,61,/dl/assets/svg/weather/ic-weather-01n.svg,7.4 km/h,72%
2026-01-06T02:03:47.952610+07:00,Hải Phòng,69,/dl/assets/svg/weather/ic-weather-01n.svg,7.4 km/h,72%
2026-01-06T03:02:00.870891+07:00,Hải Phòng,75,/dl/assets/svg/weather/ic-weather-02n.svg,7.4 km/h,72%
2026-01-06T04:01:37.293740+07:00,Hải Phòng,85,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,77%
2026-01-06T05:01:44.893977+07:00,Hải Phòng,73,/dl/assets/svg/weather/ic-weather-02n.svg,5.5 km/h,72%
2026-01-06T06:01:49.542907+07:00,Hải Phòng,68,/dl/assets/svg/weather/ic-weather-03n.svg,5.5 km/h,77%
2026-01-06T07:05:24.565913+07:00,Hải Phòng,66,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,67%
2026-01-06T08:30:00.098909+07:00,Hải Phòng,83,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,67%
2026-01-06T09:36:27.109116+07:00,Hải Phòng,87,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,67%
2026-01-06T10:29:44.319126+07:00,Hải Phòng,92,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,63%
2026-01-06T11:15:02.247192+07:00,Hải Phòng,94,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,63%
2026-01-06T12:04:37.716749+07:00,Hải Phòng,87,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,63%
2026-01-06T13:02:33.452013+07:00,Hải Phòng,78,/dl/assets/svg/weather/ic-weather-04d.svg,13 km/h,63%
2026-01-06T14:05:09.278435+07:00,Hải Phòng,71,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,55%
2026-01-06T15:02:24.770345+07:00,Hải Phòng,73,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,55%
2026-01-06T16:04:22.509256+07:00,Hải Phòng,75,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,55%
2026-01-06T17:02:26.496760+07:00,Hải Phòng,82,/dl/assets/svg/weather/ic-weather-04d.svg,9.3 km/h,55%
2026-01-06T18:01:41.201780+07:00,Hải Phòng,82,/dl/assets/svg/weather/ic-weather-04d.svg,11.1 km/h,55%
2026-01-06T19:02:43.536783+07:00,Hải Phòng,85,/dl/assets/svg/weather/ic-weather-04n.svg,11.1 km/h,55%
2026-01-06T20:13:29.007915+07:00,Hải Phòng,94,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,58%
2026-01-06T21:02:15.147718+07:00,Hải Phòng,101,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,58%
2026-01-06T22:02:07.140195+07:00,Hải Phòng,105,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,58%
2026-01-06T23:02:21.227141+07:00,Hải Phòng,84,/dl/assets/svg/weather/ic-weather-01n.svg,7.4 km/h,58%
2026-01-07T00:04:17.752912+07:00,Hải Phòng,84,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,58%
2026-01-07T01:02:39.426921+07:00,Hải Phòng,92,/dl/assets/svg/weather/ic-weather-02n.svg,5.5 km/h,71%
2026-01-07T02:01:53.172413+07:00,Hải Phòng,89,/dl/assets/svg/weather/ic-weather-04n.svg,7.4 km/h,71%
2026-01-07T03:01:51.554743+07:00,Hải Phòng,89,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,76%
2026-01-07T04:01:39.041195+07:00,Hải Phòng,103,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,71%
2026-01-07T05:01:44.867425+07:00,Hải Phòng,147,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,67%
2026-01-07T06:01:44.254262+07:00,Hải Phòng,123,/dl/assets/svg/weather/ic-weather-04n.svg,5.5 km/h,62%
2026-01-07T07:04:44.478275+07:00,Hải Phòng,110,/dl/assets/svg/weather/ic-weather-04n.svg,3.7 km/h,62%
2026-01-07T08:30:04.660673+07:00,Hải Phòng,89,/dl/assets/svg/weather/ic-weather-01d.svg,13 km/h,47%
2026-01-07T09:36:36.314677+07:00,Hải Phòng,88,/dl/assets/svg/weather/ic-weather-01d.svg,11.1 km/h,54%
2026-01-07T10:29:46.173095+07:00,Hải Phòng,92,/dl/assets/svg/weather/ic-weather-01d.svg,14.8 km/h,51%
2026-01-07T11:15:14.212583+07:00,Hải Phòng,87,/dl/assets/svg/weather/ic-weather-02d.svg,9.3 km/h,42%
2026-01-07T12:05:17.890224+07:00,Hải Phòng,87,/dl/assets/svg/weather/ic-weather-02d.svg,9.3 km/h,42%
2026-01-07T13:02:36.202036+07:00,Hải Phòng,85,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,42%
2026-01-07T14:04:40.293669+07:00,Hải Phòng,87,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,42%
