timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-03T16:01:59.191868+07:00,Hà Nội,159,/dl/assets/svg/weather/ic-weather-04d.svg,11 km/h,66%
2026-01-03T17:01:43.170796+07:00,Hà Nội,161,/dl/assets/svg/weather/ic-weather-04d.svg,11 km/h,66%
2026-01-03T18:01:20.615186+07:00,Hà Nội,169,/dl/assets/svg/weather/ic-weather-04d.svg,8.7 km/h,67%
2026-01-03T19:02:22.963826+07:00,Hà Nội,174,/dl/assets/svg/weather/ic-weather-04n.svg,6.7 km/h,74%
2026-01-03T20:09:52.316997+07:00,Hà Nội,185,/dl/assets/svg/weather/ic-weather-04n.svg,8 km/h,72%
2026-01-03T21:01:27.439963+07:00,Hà Nội,185,/dl/assets/svg/weather/ic-weather-04n.svg,8 km/h,72%
2026-01-03T22:01:22.349293+07:00,Hà Nội,183,/dl/assets/svg/weather/ic-weather-04n.svg,10 km/h,74%
2026-01-03T23:02:06.824586+07:00,Hà Nội,181,/dl/assets/svg/weather/ic-weather-04n.svg,10.1 km/h,72%
2026-01-04T00:01:28.443462+07:00,Hà Nội,184,/dl/assets/svg/weather/ic-weather-04n.svg,10.7 km/h,72%
2026-01-04T01:02:11.729060+07:00,Hà Nội,183,/dl/assets/svg/weather/ic-weather-04n.svg,8.9 km/h,73%
2026-01-04T02:01:14.671186+07:00,Hà Nội,182,/dl/assets/svg/weather/ic-weather-04n.svg,7.3 km/h,78%
2026-01-04T03:01:58.002355+07:00,Hà Nội,186,/dl/assets/svg/weather/ic-weather-04n.svg,6.3 km/h,78%
2026-01-04T04:01:37.705043+07:00,Hà Nội,186,/dl/assets/svg/weather/ic-weather-04n.svg,6.2 km/h,80%
2026-01-04T05:01:34.733335+07:00,Hà Nội,184,/dl/assets/svg/weather/ic-weather-04n.svg,7.2 km/h,84%
2026-01-04T06:02:09.232893+07:00,Hà Nội,186,/dl/assets/svg/weather/ic-weather-04n.svg,6.9 km/h,80%
2026-01-04T07:05:43.828626+07:00,Hà Nội,183,/dl/assets/svg/weather/ic-weather-04d.svg,6.3 km/h,78%
2026-01-04T08:30:25.422461+07:00,Hà Nội,173,/dl/assets/svg/weather/ic-weather-04d.svg,6.1 km/h,80%
2026-01-04T09:44:16.100445+07:00,Hà Nội,170,/dl/assets/svg/weather/ic-weather-04d.svg,4.4 km/h,77%
2026-01-04T10:31:30.590597+07:00,Hà Nội,176,/dl/assets/svg/weather/ic-weather-04d.svg,2.1 km/h,77%
2026-01-04T11:20:20.875760+07:00,Hà Nội,176,/dl/assets/svg/weather/ic-weather-04d.svg,3.3 km/h,75%
2026-01-04T12:06:48.704080+07:00,Hà Nội,174,/dl/assets/svg/weather/ic-weather-04d.svg,3.4 km/h,74%
2026-01-04T13:02:20.616946+07:00,Hà Nội,170,/dl/assets/svg/weather/ic-weather-04d.svg,5.5 km/h,76%
2026-01-04T14:03:03.391278+07:00,Hà Nội,164,/dl/assets/svg/weather/ic-weather-04d.svg,4.4 km/h,73%
2026-01-04T15:02:22.211029+07:00,Hà Nội,166,/dl/assets/svg/weather/ic-weather-04d.svg,6 km/h,73%
2026-01-04T16:01:50.058352+07:00,Hà Nội,163,/dl/assets/svg/weather/ic-weather-04d.svg,9.1 km/h,70%
2026-01-04T17:01:54.736930+07:00,Hà Nội,168,/dl/assets/svg/weather/ic-weather-04d.svg,9.1 km/h,70%
2026-01-04T18:01:26.602936+07:00,Hà Nội,177,/dl/assets/svg/weather/ic-weather-04d.svg,9.4 km/h,75%
2026-01-04T19:02:26.055197+07:00,Hà Nội,158,/dl/assets/svg/weather/ic-weather-04n.svg,10.2 km/h,78%
2026-01-04T20:10:18.033280+07:00,Hà Nội,156,/dl/assets/svg/weather/ic-weather-04n.svg,7.7 km/h,79%
2026-01-04T21:01:50.292242+07:00,Hà Nội,157,/dl/assets/svg/weather/ic-weather-04n.svg,7.7 km/h,79%
2026-01-04T22:01:25.621062+07:00,Hà Nội,169,/dl/assets/svg/weather/ic-weather-04n.svg,5.9 km/h,83%
2026-01-04T23:01:34.086946+07:00,Hà Nội,180,/dl/assets/svg/weather/ic-weather-04n.svg,5.6 km/h,85%
2026-01-05T00:01:21.972936+07:00,Hà Nội,188,/dl/assets/svg/weather/ic-weather-04n.svg,7 km/h,87%
2026-01-05T01:02:07.483811+07:00,Hà Nội,189,/dl/assets/svg/weather/ic-weather-04n.svg,5.7 km/h,87%
2026-01-05T02:01:23.226507+07:00,Hà Nội,188,/dl/assets/svg/weather/ic-weather-04n.svg,5.7 km/h,87%
